GEO.id,INCOME.aggregate
8600000US20165,1695312800
8600000US20166,398375500
8600000US20169,988931700
8600000US20170,1645316900
8600000US20171,2609636200
8600000US20175,1329471600
8600000US20176,2088134200
8600000US20180,317700600
8600000US20181,299657000
8600000US20184,45972500
8600000US20186,541437800
8600000US20187,694576900
8600000US20190,951456100
8600000US20191,1423338600
8600000US20194,1034422200
8600000US20197,102389800
8600000US20198,99589800
8600000US20202,
8600000US20204,
8600000US20228,
8600000US20230,
8600000US20240,
8600000US20245,
8600000US20260,
8600000US20307,
8600000US20317,7419700
8600000US20319,
8600000US20373,
8600000US20390,
8600000US20405,
8600000US20418,
8600000US20427,
8600000US20506,
8600000US20510,
8600000US20520,
8600000US20535,
8600000US20540,
8600000US20551,
8600000US20553,
8600000US20560,
8600000US20565,
8600000US20566,
8600000US20593,
8600000US20601,886246100
8600000US20602,768870500
8600000US20603,1192167600
8600000US20606,8643700
8600000US20607,430265600
8600000US20608,24135900
8600000US20609,33155100
8600000US20611,32418200
8600000US20612,7835800
8600000US20613,492545000
8600000US20615,13403900
8600000US20616,205520700
8600000US20617,25527300
8600000US20618,32945700
8600000US20619,381947800
8600000US20620,61009500
8600000US20621,34346600
8600000US20622,165989400
8600000US20623,122944900
8600000US20624,45726500
8600000US20625,18122800
8600000US20626,25478000
8600000US20628,9171100
8600000US20629,21397100
8600000US20630,8131200
8600000US20632,12140200
8600000US20634,236876100
8600000US20636,424855000
8600000US20637,202488500
8600000US20639,583599600
8600000US20640,282490300
8600000US20645,49858000
8600000US20646,777620300
8600000US20650,533483300
8600000US20653,786541800
8600000US20657,655953900
8600000US20658,46078800
8600000US20659,739578700
8600000US20662,79564600
8600000US20664,95337400
8600000US20667,10550600
8600000US20670,16170600
8600000US20674,52897500
8600000US20675,65653900
8600000US20676,125650200
8600000US20677,123198900
8600000US20678,366064600
8600000US20680,44969900
8600000US20684,33740100
8600000US20685,288233400
8600000US20687,12753900
8600000US20688,62073000
8600000US20689,64723400
8600000US20690,22565700
8600000US20692,52884700
8600000US20693,39874800
8600000US20695,222847000
8600000US20701,
8600000US20705,783077400
8600000US20706,984928900
8600000US20707,1084412300
8600000US20708,832932900
8600000US20710,203231600
8600000US20711,240926500
8600000US20712,223475200
8600000US20714,145693900
8600000US20715,1005287400
8600000US20716,836011000
8600000US20720,970885000
8600000US20721,1257591600
8600000US20722,103708600
8600000US20723,1238045000
8600000US20724,642530300
8600000US20732,379430300
8600000US20733,105936700
8600000US20735,1323279600
8600000US20736,364707000
8600000US20737,459889900
8600000US20740,680583900
8600000US20742,
8600000US20743,929468300
8600000US20744,1931995000
8600000US20745,721534300
8600000US20746,780620900
8600000US20747,1082617800
8600000US20748,1189446700
8600000US20751,108114800
8600000US20754,297712100
8600000US20755,206000300
8600000US20758,22936400
8600000US20759,197993400
8600000US20762,65289000
8600000US20763,78271800
8600000US20764,171105700
8600000US20765,28720700
8600000US20769,269493900
8600000US20770,761720700
8600000US20772,1779681600
8600000US20774,1650048500
8600000US20776,158287200
8600000US20777,199436600
8600000US20778,107964400
8600000US20779,56079400
8600000US20781,311616500
8600000US20782,855764100
8600000US20783,856979900
8600000US20784,663368900
8600000US20785,962766200
8600000US20794,276991500
8600000US20812,15948800
8600000US20814,2073855100
8600000US20815,2866276500
8600000US20816,1449226200
8600000US20817,2958625600
8600000US20818,149518700
8600000US20832,1116281800
8600000US20833,445317700
8600000US20837,245837600
8600000US20838,13992600
8600000US20839,10485700
8600000US20841,436340400
8600000US20842,63220500
8600000US20850,2432175300
8600000US20851,485379500
8600000US20852,2193422600
8600000US20853,1146581900
8600000US20854,4236947700
8600000US20855,707931500
8600000US20860,140072300
8600000US20861,106999600
8600000US20862,14035500
8600000US20866,496109200
8600000US20868,55384900
8600000US20871,577340200
8600000US20872,477885700
8600000US20874,2169679000
8600000US20876,914502300
8600000US20877,960874200
8600000US20878,3207103600
8600000US20879,805536800
8600000US20880,35439400
8600000US20882,715728200
8600000US20886,1208701700
8600000US20895,972603300
8600000US20896,60612900
8600000US20899,2711100
8600000US20901,1355254200
8600000US20902,1600036000
8600000US20903,583005500
8600000US20904,1871627300
8600000US20905,805779200
8600000US20906,2073137500
8600000US20910,1774022500
8600000US20912,846594800
8600000US21001,599807000
8600000US21005,38338100
8600000US21009,1049484700
8600000US21010,4377400
8600000US21012,948584100
8600000US21013,201730300
8600000US21014,1281932400
8600000US21015,1134139000
8600000US21017,219659900
8600000US21028,129726100
8600000US21029,702206400
8600000US21030,1000643100
8600000US21031,
8600000US21032,452261200
8600000US21034,82930300
8600000US21035,483997400
8600000US21036,123207700
8600000US21037,919584600
8600000US21040,540754200
8600000US21042,2128813200
8600000US21043,1931792200
8600000US21044,2083786000
8600000US21045,1574808400
8600000US21046,755072900
8600000US21047,523973500
8600000US21048,424314700
8600000US21050,701927100
8600000US21051,8901100
8600000US21052,5456700
8600000US21053,122388900
8600000US21054,460907000
8600000US21056,37258500
8600000US21057,179565800
8600000US21060,803289000
8600000US21061,1537821200
8600000US21071,9450900
8600000US21074,462462400
8600000US21075,1027774200
8600000US21076,569665200
8600000US21077,4970200
8600000US21078,633462800
8600000US21082,29376500
8600000US21084,292898600
8600000US21085,543985500
8600000US21087,225048200
8600000US21090,332509500
8600000US21093,1851447800
8600000US21102,387663800
8600000US21104,223884800
8600000US21108,828806600
8600000US21111,277605700
8600000US21113,1319801400
8600000US21114,1119811700
8600000US21117,2254713000
8600000US21120,305651200
8600000US21122,2240602900
8600000US21128,530709300
8600000US21130,5218500
8600000US21131,439274900
8600000US21132,86816000
8600000US21133,911699400
8600000US21136,1335139400
8600000US21140,201640900
8600000US21144,1149945300
8600000US21146,1300938700
8600000US21152,326859800
8600000US21153,20153800
8600000US21154,223590300
8600000US21155,62049500
8600000US21156,11713700
8600000US21157,1204264300
8600000US21158,628927700
8600000US21160,83984300
8600000US21161,215715200
8600000US21162,113437800
8600000US21163,327335700
8600000US21201,399906000
8600000US21202,404010600
8600000US21204,788826800
8600000US21205,192278200
8600000US21206,1073702400
8600000US21207,1131394300
8600000US21208,1453960500
8600000US21209,1160271900
8600000US21210,741670200
8600000US21211,518921500
8600000US21212,1324815300
8600000US21213,491249400
8600000US21214,552835700
8600000US21215,1065372700
8600000US21216,446347600
8600000US21217,667577600
8600000US21218,1134171500
8600000US21219,262613500
8600000US21220,1048066200
8600000US21221,1029691300
8600000US21222,1234512900
8600000US21223,357674300
8600000US21224,1267418200
8600000US21225,595814800
8600000US21226,196698200
8600000US21227,839351300
8600000US21228,1698132500
8600000US21229,935268000
8600000US21230,1176274100
8600000US21231,555194200
8600000US21234,2007165900
8600000US21236,1213336400
8600000US21237,858855400
8600000US21239,648926300
8600000US21240,
8600000US21244,945851600
8600000US21250,
8600000US21251,
8600000US21252,
8600000US21286,768849000
8600000US21401,1799263700
8600000US21402,43309700
8600000US21403,1403911300
8600000US21405,32213800
8600000US21409,898531000
8600000US21502,888358300
8600000US21520,50674500
8600000US21521,27986000
8600000US21522,3276400
8600000US21523,5490500
8600000US21524,11981800
8600000US21529,11933100
8600000US21530,30967800
8600000US21531,48519800
8600000US21532,329571700
8600000US21536,109472000
8600000US21538,14290700
8600000US21539,52505400
8600000US21540,1368300
8600000US21541,41817600
8600000US21542,8713100
8600000US21543,2877500
8600000US21545,43420400
8600000US21550,329747700
8600000US21555,32550200
8600000US21557,56913900
8600000US21561,90689700
8600000US21562,66485000
8600000US21601,820232100
8600000US21607,14481800
8600000US21610,13991000
8600000US21612,16366200
8600000US21613,439956200
8600000US21617,350847600
8600000US21619,216366900
8600000US21620,367915700
8600000US21622,10689600
8600000US21623,43375200
8600000US21624,5186600
8600000US21625,64407100
8600000US21626,2705700
8600000US21628,9647100
8600000US21629,238721200
8600000US21631,102909300
8600000US21632,128201700
8600000US21634,14531600
8600000US21635,67671500
8600000US21636,43950800
8600000US21638,208102000
8600000US21639,112708000
8600000US21640,27788600
8600000US21641,1622300
8600000US21643,130298100
8600000US21644,3036800
8600000US21645,32683500
8600000US21647,9946100
8600000US21648,9081800
8600000US21649,30587400
8600000US21650,8761500
8600000US21651,76673300
8600000US21652,4377600
8600000US21653,2607800
8600000US21654,50021500
8600000US21655,134638900
8600000US21657,21295800
8600000US21658,161089400
8600000US21659,39408600
8600000US21660,110234700
8600000US21661,81893000
8600000US21662,37842900
8600000US21663,175409000
8600000US21664,14277400
8600000US21665,17715900
8600000US21666,478356500
8600000US21667,10935400
8600000US21668,47734400
8600000US21669,2443600
8600000US21671,32986800
8600000US21672,5693700
8600000US21673,121951500
8600000US21675,1268200
8600000US21676,14424000
8600000US21677,15327200
8600000US21678,84840000
8600000US21679,29112500
8600000US21701,1307818000
8600000US21702,1254101100
8600000US21703,1046438300
8600000US21704,539642700
8600000US21705,
8600000US21710,194513100
8600000US21711,25981100
8600000US21713,341198100
8600000US21716,125308900
8600000US21717,
8600000US21718,5401500
8600000US21719,34491800
8600000US21722,139055000
8600000US21723,39532100
8600000US21727,109130000
8600000US21733,33338900
8600000US21734,25650000
8600000US21737,62273800
8600000US21738,235644800
8600000US21740,1298921700
8600000US21742,987887300
8600000US21746,
8600000US21750,90293300
8600000US21754,312285200
8600000US21755,224690500
8600000US21756,106662900
8600000US21757,86445600
8600000US21758,182790500
8600000US21762,3218800
8600000US21766,17778600
8600000US21767,19425900
8600000US21769,485730600
8600000US21770,224617100
8600000US21771,1192732200
8600000US21773,193941200
8600000US21774,481537000
8600000US21776,197901500
8600000US21777,58089400
8600000US21778,36311000
8600000US21779,40985700
8600000US21780,48767900
8600000US21781,
8600000US21782,132373100
8600000US21783,263344800
8600000US21784,1522769500
8600000US21787,328849600
8600000US21788,399454600
8600000US21791,190811300
8600000US21793,331192500
8600000US21794,134623700
8600000US21795,240551800
8600000US21797,370985100
8600000US21798,93889700
8600000US21801,719897000
8600000US21802,
8600000US21804,900670600
8600000US21810,12364500
8600000US21811,654708900
8600000US21813,106334600
8600000US21814,13331200
8600000US21817,96655800
8600000US21821,21059800
8600000US21822,47574700
8600000US21824,2072200
8600000US21826,111924600
8600000US21829,17147300
8600000US21830,95622000
8600000US21835,17852200
8600000US21837,79037900
8600000US21838,44981300
8600000US21840,12903400
8600000US21841,24569100
8600000US21842,499762200
8600000US21849,104371400
8600000US21850,67535700
8600000US21851,173969600
8600000US21853,180214400
8600000US21856,21253400
8600000US21861,20146700
8600000US21862,5419000
8600000US21863,123034800
8600000US21864,16661100
8600000US21865,16274800
8600000US21866,868200
8600000US21869,19748500
8600000US21871,45672700
8600000US21872,17369400
8600000US21874,57236200
8600000US21875,155127900
8600000US21890,
8600000US21901,466044100
8600000US21902,
8600000US21903,151511800
8600000US21904,226711800
8600000US21911,302730700
8600000US21912,42962800
8600000US21913,10223400
8600000US21914,15716400
8600000US21915,104614600
8600000US21916,
8600000US21917,65168900
8600000US21918,123345400
8600000US21919,94855600
8600000US21920,2804200
8600000US21921,1224992800
8600000US21930,5915600
8600000US22003,2168617700
8600000US22015,2011772600
8600000US22025,800966900
8600000US22026,431036500
8600000US22027,172397200
8600000US22030,2353313900
8600000US22031,1486562500
8600000US22032,1434604100
8600000US22033,1794206300
8600000US22035,
8600000US22039,1411688200
8600000US22041,925060700
8600000US22042,1315758800
8600000US22043,1158588600
8600000US22044,569492300
8600000US22046,902107000
8600000US22060,247629900
8600000US22066,1721258300
8600000US22079,1267402800
8600000US22101,2596721200
8600000US22102,1876231300
8600000US22124,1253381000
8600000US22125,37062400
8600000US22134,88045600
8600000US22150,956982300
8600000US22151,654259000
8600000US22152,1356069300
8600000US22153,1563852300
8600000US22172,286389600
8600000US22180,1261515000
8600000US22181,969331200
8600000US22182,1752352100
8600000US22185,
8600000US22191,1781608800
8600000US22192,2187635000
8600000US22193,2310622100
8600000US22201,2332922400
8600000US22202,1437106300
8600000US22203,1241074100
8600000US22204,1805718100
8600000US22205,1033521900
8600000US22206,1066073100
8600000US22207,2384837900
8600000US22209,796877000
8600000US22211,5756200
8600000US22213,221319200
8600000US22214,
8600000US22301,704842600
8600000US22302,993107500
8600000US22303,550293100
8600000US22304,2042875100
8600000US22305,602106200
8600000US22306,972463700
8600000US22307,675254600
8600000US22308,868391900
8600000US22309,1196063200
8600000US22310,1394156600
8600000US22311,662832200
8600000US22312,1041780900
8600000US22314,2249872100
8600000US22315,1420296400
8600000US22401,638269900
8600000US22405,996162600
8600000US22406,713386400
8600000US22407,1738279000
8600000US22408,844940400
8600000US22427,62815800
8600000US22432,7489800
8600000US22433,4825100
8600000US22435,39609900
8600000US22436,13905600
8600000US22437,18385100
8600000US22438,7581000
8600000US22443,207619000
8600000US22448,12152900
8600000US22454,40129700
8600000US22460,36858100
8600000US22469,32081300
8600000US22473,136320000
8600000US22476,9908900
8600000US22480,30610300
8600000US22482,79091600
8600000US22485,770598300
8600000US22488,18507000
8600000US22503,124830700
8600000US22504,4208000
8600000US22508,456745600
8600000US22509,
8600000US22511,37701800
8600000US22514,63302600
8600000US22520,143469900
8600000US22529,6092500
8600000US22530,5706400
8600000US22534,59915200
8600000US22535,16714300
8600000US22538,13244700
8600000US22539,86830100
8600000US22542,33568200
8600000US22546,431962700
8600000US22551,498122200
8600000US22553,495493600
8600000US22554,1854073600
8600000US22556,916793400
8600000US22560,131172700
8600000US22567,74326100
8600000US22572,135826600
8600000US22576,47367000
8600000US22578,89666100
8600000US22579,7300500
8600000US22580,119170500
8600000US22601,711012700
8600000US22602,923779000
8600000US22603,369879900
8600000US22610,44675800
8600000US22611,301161700
8600000US22620,101045400
8600000US22623,17049000
8600000US22624,70905900
8600000US22625,119947000
8600000US22627,47804600
8600000US22630,911633500
8600000US22637,54177100
8600000US22639,24117700
8600000US22640,20757600
8600000US22641,12832400
8600000US22642,109947500
8600000US22643,3435100
8600000US22644,68329000
8600000US22645,104104800
8600000US22646,14857000
8600000US22650,27317900
8600000US22652,34555800
8600000US22654,25328800
8600000US22655,578495600
8600000US22656,53243400
8600000US22657,286105100
8600000US22660,50463500
8600000US22663,43431300
8600000US22664,201291600
8600000US22701,842124900
8600000US22709,27042500
8600000US22711,
8600000US22712,212864100
8600000US22713,39976300
8600000US22714,29512400
8600000US22715,40306100
8600000US22716,27562100
8600000US22718,12782300
8600000US22719,8427500
8600000US22720,34579900
8600000US22722,5601700
8600000US22724,60585500
8600000US22726,13872400
8600000US22727,114114400
8600000US22728,107700500
8600000US22731,3688500
8600000US22732,4234900
8600000US22733,42971000
8600000US22734,77740700
8600000US22735,52431100
8600000US22736,20688800
8600000US22737,78447000
8600000US22738,23025000
8600000US22740,34054800
8600000US22741,6483300
8600000US22742,77618400
8600000US22743,8141500
8600000US22747,32842200
8600000US22749,28795100
8600000US22801,727263100
8600000US22802,577690400
8600000US22810,15417500
8600000US22811,11936100
8600000US22812,229072500
8600000US22815,247769600
8600000US22820,1926600
8600000US22821,127287700
8600000US22824,169028800
8600000US22827,222775700
8600000US22830,37850400
8600000US22831,18152500
8600000US22832,34053400
8600000US22834,34822700
8600000US22835,294444500
8600000US22840,187056100
8600000US22841,90310700
8600000US22842,118649600
8600000US22843,56583800
8600000US22844,100433500
8600000US22845,
8600000US22846,55585600
8600000US22847,20888300
8600000US22849,101131100
8600000US22850,16171200
8600000US22851,103347100
8600000US22853,98542100
8600000US22901,1222564900
8600000US22902,648758600
8600000US22903,1133094700
8600000US22904,3430000
8600000US22911,644047800
8600000US22920,144373500
8600000US22922,45581600
8600000US22923,131448200
8600000US22931,15923400
8600000US22932,244948300
8600000US22935,12771500
8600000US22936,174261900
8600000US22937,41970400
8600000US22938,34363700
8600000US22939,147700800
8600000US22940,39594600
8600000US22942,219524600
8600000US22943,6186800
8600000US22946,5729900
8600000US22947,248233900
8600000US22948,5360600
8600000US22949,25337700
8600000US22952,42845500
8600000US22958,70649700
8600000US22959,78296900
8600000US22960,228362700
8600000US22963,517071600
8600000US22964,3531900
8600000US22967,40958100
8600000US22968,269754100
8600000US22969,31330700
8600000US22971,31850000
8600000US22972,10283200
8600000US22973,182237800
8600000US22974,144048300
8600000US22976,4625800
8600000US22980,803169700
8600000US22989,3830300
8600000US23002,272448900
8600000US23004,22395700
8600000US23005,465798600
8600000US23009,164914500
8600000US23011,17619700
8600000US23015,126973500
8600000US23021,11718700
8600000US23022,20177600
8600000US23023,9220500
8600000US23024,227113600
8600000US23025,3743000
8600000US23027,32469500
8600000US23030,116606800
8600000US23032,9772700
8600000US23035,34348200
8600000US23038,39844400
8600000US23039,56173400
8600000US23040,91043200
8600000US23043,52457700
8600000US23047,66863000
8600000US23050,20217700
8600000US23055,21512900
8600000US23056,10793900
8600000US23059,1503923500
8600000US23060,1188360400
8600000US23061,581849100
8600000US23062,76632000
8600000US23063,132148200
8600000US23064,1747100
8600000US23065,69049200
8600000US23066,22415100
8600000US23068,11572800
8600000US23069,93640600
8600000US23070,41893100
8600000US23071,63216000
8600000US23072,328185600
8600000US23075,219494300
8600000US23076,17862500
8600000US23079,6679300
8600000US23083,25412900
8600000US23084,50625000
8600000US23085,7822700
8600000US23086,74457100
8600000US23089,149106400
8600000US23091,11723400
8600000US23092,13356600
8600000US23093,314019000
8600000US23102,95689500
8600000US23103,322099700
8600000US23106,22967300
8600000US23108,4581400
8600000US23109,62606400
8600000US23110,16250800
8600000US23111,1129626200
8600000US23112,1614716900
8600000US23113,1341548000
8600000US23114,666366600
8600000US23115,4369400
8600000US23116,1077222900
8600000US23117,310688000
8600000US23119,8116300
8600000US23120,219665800
8600000US23123,27372000
8600000US23124,92009000
8600000US23125,3256600
8600000US23126,15045900
8600000US23128,32323000
8600000US23129,12232000
8600000US23130,6640700
8600000US23138,22372800
8600000US23139,789210600
8600000US23140,206157600
8600000US23141,179671500
8600000US23146,111324600
8600000US23148,43527300
8600000US23149,65699700
8600000US23150,320018400
8600000US23153,59704700
8600000US23156,45697500
8600000US23160,
8600000US23161,2634200
8600000US23163,12241900
8600000US23168,199194600
8600000US23169,37799300
8600000US23175,42642900
8600000US23176,16926500
8600000US23177,17500700
8600000US23180,12393900
8600000US23181,142717500
8600000US23185,1637773100
8600000US23187,
8600000US23188,1388518000
8600000US23192,243447700
8600000US23219,71533000
8600000US23220,747256900
8600000US23221,629747400
8600000US23222,448600500
8600000US23223,946870500
8600000US23224,480509000
8600000US23225,974817300
8600000US23226,876136800
8600000US23227,719569800
8600000US23228,791812600
8600000US23229,1408843600
8600000US23230,169426200
8600000US23231,857147400
8600000US23233,1230062800
8600000US23234,836338600
8600000US23235,1135006000
8600000US23236,869260900
8600000US23237,476110300
8600000US23238,1090352200
8600000US23250,
8600000US23294,469391700
8600000US23301,38704900
8600000US23303,26908500
8600000US23304,4596900
8600000US23306,31954500
8600000US23307,12325000
8600000US23308,36312000
8600000US23310,102473800
8600000US23313,4134700
8600000US23314,253960200
8600000US23315,38450100
8600000US23316,1621400
8600000US23320,1631595800
8600000US23321,1058557500
8600000US23322,2081069800
8600000US23323,921484800
8600000US23324,419053500
8600000US23325,490493800
8600000US23336,95737300
8600000US23337,11359900
8600000US23347,10352100
8600000US23350,78439500
8600000US23354,6357600
8600000US23356,22023100
8600000US23357,8975300
8600000US23359,17551700
8600000US23395,13379800
8600000US23401,2262900
8600000US23405,21510900
8600000US23407,7273000
8600000US23410,39310800
8600000US23413,26391600
8600000US23414,4210700
8600000US23415,36451800
8600000US23416,8733200
8600000US23417,109644700
8600000US23418,25041200
8600000US23420,51205600
8600000US23421,87149100
8600000US23422,8649500
8600000US23423,5729200
8600000US23426,2145900
8600000US23427,5120300
8600000US23430,562648800
8600000US23432,61547300
8600000US23433,32553400
8600000US23434,1167319300
8600000US23435,921376800
8600000US23436,50121000
8600000US23437,130632500
8600000US23438,50998800
8600000US23440,10627400
8600000US23441,3037600
8600000US23442,28009000
8600000US23451,1807633500
8600000US23452,1746115700
8600000US23453,918600500
8600000US23454,1973329700
8600000US23455,1613334800
8600000US23456,1703674100
8600000US23457,145916700
8600000US23459,15117400
8600000US23460,
8600000US23461,
8600000US23462,1583317100
8600000US23464,2095230900
8600000US23480,6295300
8600000US23486,1749600
8600000US23487,146824100
8600000US23488,2194800
8600000US23502,472198900
8600000US23503,789031000
8600000US23504,259644700
8600000US23505,768537400
8600000US23507,345524400
8600000US23508,453730700
8600000US23509,304752900
8600000US23510,250010700
8600000US23511,11875500
8600000US23513,556315000
8600000US23517,131266800
8600000US23518,775636400
8600000US23523,92633500
8600000US23551,
8600000US23601,638314900
8600000US23602,1193685400
8600000US23603,94313500
8600000US23604,46096500
8600000US23605,299349100
8600000US23606,816420100
8600000US23607,353715900
8600000US23608,1046680100
8600000US23651,18125100
8600000US23661,346603300
8600000US23662,464142800
8600000US23663,282729200
8600000US23664,299975400
8600000US23665,71094700
8600000US23666,1297451300
8600000US23669,937740700
8600000US23690,66359200
8600000US23691,3281900
8600000US23692,713672100
8600000US23693,971210000
8600000US23696,130147300
8600000US23701,515007300
8600000US23702,217516400
8600000US23703,666591700
8600000US23704,353194300
8600000US23707,373766500
8600000US23708,
8600000US23709,
8600000US23801,56871100
8600000US23803,748145500
8600000US23805,439352600
8600000US23806,
8600000US23821,29943200
8600000US23824,136947700
8600000US23827,25338200
8600000US23828,11914300
8600000US23829,21859400
8600000US23830,27895700
8600000US23831,925363700
8600000US23832,971805200
8600000US23833,51133900
8600000US23834,676431100
8600000US23836,434484700
8600000US23837,93359600
8600000US23838,596744000
8600000US23839,19033400
8600000US23840,35248200
8600000US23841,79133100
8600000US23842,188741900
8600000US23843,10611100
8600000US23844,10612000
8600000US23845,8896200
8600000US23846,12841500
8600000US23847,250582600
8600000US23850,12282500
8600000US23851,278273900
8600000US23856,17967900
8600000US23857,11442700
8600000US23860,534012500
8600000US23866,54669000
8600000US23867,52627700
8600000US23868,78712500
8600000US23872,61929500
8600000US23874,20987800
8600000US23875,299064500
8600000US23876,14241800
8600000US23878,27662800
8600000US23879,17160400
8600000US23881,56437400
8600000US23882,44626700
8600000US23883,69138700
8600000US23885,72457600
8600000US23887,11267900
8600000US23888,38867000
8600000US23889,9149700
8600000US23890,78013400
8600000US23893,3209800
8600000US23894,12964500
8600000US23897,11467600
8600000US23898,55623700
8600000US23899,8037900
8600000US23901,293080700
8600000US23909,
8600000US23915,11675300
8600000US23917,52768200
8600000US23919,53044500
8600000US23920,55830200
8600000US23921,29679200
8600000US23922,28456900
8600000US23923,42937300
8600000US23924,113573300
8600000US23927,100141000
8600000US23930,120405400
8600000US23934,15246300
8600000US23936,112611900
8600000US23937,30367800
8600000US23938,8091500
8600000US23942,23199100
8600000US23944,86840000
8600000US23947,66562600
8600000US23950,47893100
8600000US23952,3459400
8600000US23954,40408400
8600000US23958,68787000
8600000US23959,21383200
8600000US23960,35889800
8600000US23962,4829700
8600000US23963,8355200
8600000US23964,35867500
8600000US23966,40886200
8600000US23967,12557000
8600000US23968,8546100
8600000US23970,178424800
8600000US23974,66085000
8600000US23976,2887800
8600000US24011,5818000
8600000US24012,657835800
8600000US24013,120467900
8600000US24014,535817700
8600000US24015,468829700
8600000US24016,142261900
8600000US24017,387661000
8600000US24018,1393400000
8600000US24019,764610400
8600000US24053,40157800
8600000US24054,110785000
8600000US24055,241884500
8600000US24058,10751400
8600000US24059,21630700
8600000US24060,1083119900
8600000US24064,124635100
8600000US24065,141469800
8600000US24066,111492600
8600000US24067,54511600
8600000US24069,42179600
8600000US24070,44952300
8600000US24072,22225600
8600000US24073,762604000
8600000US24076,17107400
8600000US24077,35109900
8600000US24078,176493000
8600000US24079,42095700
8600000US24082,6100900
8600000US24083,82135200
8600000US24084,257892400
8600000US24085,48795100
8600000US24086,5857900
8600000US24087,97286000
8600000US24088,82318200
8600000US24089,40635500
8600000US24090,144506400
8600000US24091,146149800
8600000US24092,57336400
8600000US24093,2205400
8600000US24095,109380500
8600000US24101,196336200
8600000US24102,35772900
8600000US24104,92227100
8600000US24105,13228000
8600000US24112,637125600
8600000US24120,40808300
8600000US24121,295608900
8600000US24122,39895300
8600000US24124,96953200
8600000US24127,93084400
8600000US24128,50254500
8600000US24130,
8600000US24132,6393800
8600000US24133,44320100
8600000US24134,134004100
8600000US24136,88232600
8600000US24137,72047500
8600000US24138,35202800
8600000US24139,12317100
8600000US24141,427475100
8600000US24142,
8600000US24147,21657600
8600000US24148,163675400
8600000US24149,93537600
8600000US24150,16138600
8600000US24151,426612500
8600000US24153,991456500
8600000US24161,3392500
8600000US24162,52353000
8600000US24165,21431100
8600000US24167,5241100
8600000US24168,7324100
8600000US24171,147539000
8600000US24174,61896900
8600000US24175,319497900
8600000US24176,50521500
8600000US24179,463644800
8600000US24184,121181100
8600000US24185,18953000
8600000US24201,314699300
8600000US24202,357583800
8600000US24210,384829700
8600000US24211,327723000
8600000US24216,45402600
8600000US24217,9741700
8600000US24219,201388700
8600000US24220,14258000
8600000US24221,18262600
8600000US24224,114404000
8600000US24225,27093500
8600000US24226,20997700
8600000US24228,126856600
8600000US24230,146901100
8600000US24236,58534900
8600000US24237,10843900
8600000US24239,1616800
8600000US24243,41029800
8600000US24244,89961100
8600000US24245,17088100
8600000US24246,3364900
8600000US24248,41317600
8600000US24250,20906900
8600000US24251,220509800
8600000US24256,60352600
8600000US24258,37005100
8600000US24260,94461600
8600000US24263,103266200
8600000US24265,19476300
8600000US24266,186984100
8600000US24269,4762800
8600000US24270,14599400
8600000US24271,53389000
8600000US24272,6315100
8600000US24273,141777200
8600000US24277,89421900
8600000US24279,96249000
8600000US24280,17446000
8600000US24281,47441900
8600000US24282,8231400
8600000US24283,51312800
8600000US24290,44677200
8600000US24292,11658200
8600000US24293,211598700
8600000US24301,275599700
8600000US24311,38554700
8600000US24312,36308900
8600000US24313,13242300
8600000US24314,35981800
8600000US24315,56046500
8600000US24317,70094700
8600000US24318,15185300
8600000US24319,126028700
8600000US24322,3003100
8600000US24323,10585100
8600000US24324,45529500
8600000US24325,22778800
8600000US24326,25070500
8600000US24328,41971000
8600000US24330,64324500
8600000US24333,346923800
8600000US24340,106903500
8600000US24343,176873600
8600000US24347,38248200
8600000US24348,99522900
8600000US24350,21409500
8600000US24351,11960000
8600000US24352,18554800
8600000US24354,303822300
8600000US24360,168598800
8600000US24361,90880400
8600000US24363,20894200
8600000US24366,15782200
8600000US24368,106353300
8600000US24370,97228100
8600000US24374,14928600
8600000US24375,27864400
8600000US24377,7196700
8600000US24378,22484200
8600000US24380,54638000
8600000US24381,63045600
8600000US24382,306791100
8600000US24401,889762100
8600000US24412,3794600
8600000US24413,4986400
8600000US24416,169340700
8600000US24421,87458600
8600000US24422,151275400
8600000US24426,329747600
8600000US24430,29202300
8600000US24431,58968000
8600000US24432,6724300
8600000US24433,1184500
8600000US24435,66786700
8600000US24437,32784200
8600000US24439,17695000
8600000US24440,44634600
8600000US24441,138994400
8600000US24442,1851000
8600000US24445,74255500
8600000US24448,7427200
8600000US24450,352493600
8600000US24457,4351500
8600000US24458,12218800
8600000US24459,24719600
8600000US24460,35850200
8600000US24464,5621400
8600000US24465,41732500
8600000US24467,55136400
8600000US24471,26468800
8600000US24472,45824700
8600000US24473,21342100
8600000US24474,9714100
8600000US24476,8900400
8600000US24477,219931500
8600000US24479,33061200
8600000US24482,94514500
8600000US24483,13631700
8600000US24484,22938100
8600000US24485,9154100
8600000US24486,73159200
8600000US24487,4763500
8600000US24501,414637200
8600000US24502,891218200
8600000US24503,781489900
8600000US24504,163713700
8600000US24517,117584000
8600000US24520,62964700
8600000US24521,227309000
8600000US24522,207601300
8600000US24523,425807200
8600000US24526,37388100
8600000US24527,62052400
8600000US24528,56474100
8600000US24529,27545300
8600000US24530,22949600
8600000US24531,195025000
8600000US24534,29991700
8600000US24536,2972700
8600000US24538,113962800
8600000US24539,709200
8600000US24540,638057300
8600000US24541,585010900
8600000US24549,106208200
8600000US24550,149248200
