GEO.id,GEO.display-label,NAICS.id,NAICS.display-label,REVENUE (k),YEAR.id,ESTAB
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",442299,All other home furnishings stores,1125,2012,2
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",445,Food and beverage stores,1000,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",4451,Grocery stores,1000,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",44511,Supermarkets and other grocery (except convenience) stores,1000,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",445110,Supermarkets and other grocery (except convenience) stores,1000,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",448,Clothing and clothing accessories stores,750,2012,2
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",4481,Clothing stores,750,2012,2
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",44812,Women's clothing stores,375,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",448120,Women's clothing stores,375,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",44819,Other clothing stores,375,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",448190,Other clothing stores,375,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",451,"Sporting goods, hobby, musical instrument, and book stores",375,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",4511,"Sporting goods, hobby, and musical instrument stores",375,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",45113,"Sewing, needlework, and piece goods stores",375,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",451130,"Sewing, needlework, and piece goods stores",375,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",453,Miscellaneous store retailers,500,2012,2
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",4531,Florists,125,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",45311,Florists,125,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",453110,Florists,125,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",4533,Used merchandise stores,375,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",45331,Used merchandise stores,375,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",453310,Used merchandise stores,375,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",454,Nonstore retailers,1000,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",4541,Electronic shopping and mail-order houses,1000,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",45411,Electronic shopping and mail-order houses,1000,2012,1
8610000US03902,"ZIP 03902 (Cape Neddick, ME)",454111,Electronic shopping,1000,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",44-45,Retail trade,6750,2012,14
8610000US03903,"ZIP 03903 (Eliot, ME)",441,Motor vehicle and parts dealers,125,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",4411,Automobile dealers,125,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",44112,Used car dealers,125,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",441120,Used car dealers,125,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",443,Electronics and appliance stores,125,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",4431,Electronics and appliance stores,125,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",44314,Electronics and appliance stores,125,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",443142,Electronics stores,125,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",444,Building material and garden equipment and supplies dealers,1000,2012,2
8610000US03903,"ZIP 03903 (Eliot, ME)",4442,Lawn and garden equipment and supplies stores,1000,2012,2
8610000US03903,"ZIP 03903 (Eliot, ME)",44421,Outdoor power equipment stores,1000,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",444210,Outdoor power equipment stores,1000,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",44422,"Nursery, garden center, and farm supply stores",0,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",444220,"Nursery, garden center, and farm supply stores",0,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",445,Food and beverage stores,0,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",4451,Grocery stores,0,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",44511,Supermarkets and other grocery (except convenience) stores,0,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",445110,Supermarkets and other grocery (except convenience) stores,0,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",447,Gasoline stations,2750,2012,3
8610000US03903,"ZIP 03903 (Eliot, ME)",4471,Gasoline stations,2750,2012,3
8610000US03903,"ZIP 03903 (Eliot, ME)",44711,Gasoline stations with convenience stores,2000,2012,2
8610000US03903,"ZIP 03903 (Eliot, ME)",447110,Gasoline stations with convenience stores,2000,2012,2
8610000US03903,"ZIP 03903 (Eliot, ME)",44719,Other gasoline stations,750,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",447190,Other gasoline stations,750,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",451,"Sporting goods, hobby, musical instrument, and book stores",375,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",4511,"Sporting goods, hobby, and musical instrument stores",375,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",45111,Sporting goods stores,375,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",451110,Sporting goods stores,375,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",453,Miscellaneous store retailers,0,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",4533,Used merchandise stores,0,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",45331,Used merchandise stores,0,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",453310,Used merchandise stores,0,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",454,Nonstore retailers,2375,2012,4
8610000US03903,"ZIP 03903 (Eliot, ME)",4541,Electronic shopping and mail-order houses,375,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",45411,Electronic shopping and mail-order houses,375,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",454111,Electronic shopping,375,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",4543,Direct selling establishments,2000,2012,3
8610000US03903,"ZIP 03903 (Eliot, ME)",45431,Fuel dealers,2000,2012,2
8610000US03903,"ZIP 03903 (Eliot, ME)",454310,Fuel dealers,2000,2012,2
8610000US03903,"ZIP 03903 (Eliot, ME)",45439,Other direct selling establishments,0,2012,1
8610000US03903,"ZIP 03903 (Eliot, ME)",454390,Other direct selling establishments,0,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",44-45,Retail trade,99250,2012,117
8610000US03904,"ZIP 03904 (Kittery, ME)",441,Motor vehicle and parts dealers,2000,2012,2
8610000US03904,"ZIP 03904 (Kittery, ME)",4411,Automobile dealers,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",44112,Used car dealers,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",441120,Used car dealers,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",4412,Other motor vehicle dealers,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",44122,"Motorcycle, boat, and other motor vehicle dealers",1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",441222,Boat dealers,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",442,Furniture and home furnishings stores,7125,2012,10
8610000US03904,"ZIP 03904 (Kittery, ME)",4421,Furniture stores,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",44211,Furniture stores,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",442110,Furniture stores,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",4422,Home furnishings stores,6125,2012,9
8610000US03904,"ZIP 03904 (Kittery, ME)",44229,Other home furnishings stores,6125,2012,9
8610000US03904,"ZIP 03904 (Kittery, ME)",442299,All other home furnishings stores,6125,2012,9
8610000US03904,"ZIP 03904 (Kittery, ME)",443,Electronics and appliance stores,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",4431,Electronics and appliance stores,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",44314,Electronics and appliance stores,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",443142,Electronics stores,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",444,Building material and garden equipment and supplies dealers,3750,2012,4
8610000US03904,"ZIP 03904 (Kittery, ME)",4441,Building material and supplies dealers,3750,2012,4
8610000US03904,"ZIP 03904 (Kittery, ME)",44413,Hardware stores,2750,2012,3
8610000US03904,"ZIP 03904 (Kittery, ME)",444130,Hardware stores,2750,2012,3
8610000US03904,"ZIP 03904 (Kittery, ME)",44419,Other building material dealers,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",444190,Other building material dealers,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",445,Food and beverage stores,4750,2012,7
8610000US03904,"ZIP 03904 (Kittery, ME)",4451,Grocery stores,1375,2012,3
8610000US03904,"ZIP 03904 (Kittery, ME)",44511,Supermarkets and other grocery (except convenience) stores,1000,2012,2
8610000US03904,"ZIP 03904 (Kittery, ME)",445110,Supermarkets and other grocery (except convenience) stores,1000,2012,2
8610000US03904,"ZIP 03904 (Kittery, ME)",44512,Convenience stores,375,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",445120,Convenience stores,375,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",4452,Specialty food stores,3375,2012,4
8610000US03904,"ZIP 03904 (Kittery, ME)",44523,Fruit and vegetable markets,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",445230,Fruit and vegetable markets,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",44529,Other specialty food stores,2375,2012,3
8610000US03904,"ZIP 03904 (Kittery, ME)",445291,Baked goods stores,375,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",445292,Confectionery and nut stores,2000,2012,2
8610000US03904,"ZIP 03904 (Kittery, ME)",446,Health and personal care stores,3625,2012,6
8610000US03904,"ZIP 03904 (Kittery, ME)",4461,Health and personal care stores,3625,2012,6
8610000US03904,"ZIP 03904 (Kittery, ME)",44611,Pharmacies and drug stores,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",446110,Pharmacies and drug stores,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",44612,"Cosmetics, beauty supplies, and perfume stores",1500,2012,2
8610000US03904,"ZIP 03904 (Kittery, ME)",446120,"Cosmetics, beauty supplies, and perfume stores",1500,2012,2
8610000US03904,"ZIP 03904 (Kittery, ME)",44613,Optical goods stores,1000,2012,2
8610000US03904,"ZIP 03904 (Kittery, ME)",446130,Optical goods stores,1000,2012,2
8610000US03904,"ZIP 03904 (Kittery, ME)",44619,Other health and personal care stores,125,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",446191,Food (health) supplement stores,125,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",447,Gasoline stations,5000,2012,5
8610000US03904,"ZIP 03904 (Kittery, ME)",4471,Gasoline stations,5000,2012,5
8610000US03904,"ZIP 03904 (Kittery, ME)",44711,Gasoline stations with convenience stores,5000,2012,5
8610000US03904,"ZIP 03904 (Kittery, ME)",447110,Gasoline stations with convenience stores,5000,2012,5
8610000US03904,"ZIP 03904 (Kittery, ME)",448,Clothing and clothing accessories stores,64500,2012,71
8610000US03904,"ZIP 03904 (Kittery, ME)",4481,Clothing stores,44750,2012,48
8610000US03904,"ZIP 03904 (Kittery, ME)",44811,Men's clothing stores,3750,2012,4
8610000US03904,"ZIP 03904 (Kittery, ME)",448110,Men's clothing stores,3750,2012,4
8610000US03904,"ZIP 03904 (Kittery, ME)",44812,Women's clothing stores,10375,2012,12
8610000US03904,"ZIP 03904 (Kittery, ME)",448120,Women's clothing stores,10375,2012,12
8610000US03904,"ZIP 03904 (Kittery, ME)",44813,Children's and infants' clothing stores,5750,2012,6
8610000US03904,"ZIP 03904 (Kittery, ME)",448130,Children's and infants' clothing stores,5750,2012,6
8610000US03904,"ZIP 03904 (Kittery, ME)",44814,Family clothing stores,18750,2012,19
8610000US03904,"ZIP 03904 (Kittery, ME)",448140,Family clothing stores,18750,2012,19
8610000US03904,"ZIP 03904 (Kittery, ME)",44815,Clothing accessories stores,1375,2012,2
8610000US03904,"ZIP 03904 (Kittery, ME)",448150,Clothing accessories stores,1375,2012,2
8610000US03904,"ZIP 03904 (Kittery, ME)",44819,Other clothing stores,4750,2012,5
8610000US03904,"ZIP 03904 (Kittery, ME)",448190,Other clothing stores,4750,2012,5
8610000US03904,"ZIP 03904 (Kittery, ME)",4482,Shoe stores,16250,2012,18
8610000US03904,"ZIP 03904 (Kittery, ME)",44821,Shoe stores,16250,2012,18
8610000US03904,"ZIP 03904 (Kittery, ME)",448210,Shoe stores,16250,2012,18
8610000US03904,"ZIP 03904 (Kittery, ME)",4483,"Jewelry, luggage, and leather goods stores",3500,2012,5
8610000US03904,"ZIP 03904 (Kittery, ME)",44831,Jewelry stores,2500,2012,4
8610000US03904,"ZIP 03904 (Kittery, ME)",448310,Jewelry stores,2500,2012,4
8610000US03904,"ZIP 03904 (Kittery, ME)",44832,Luggage and leather goods stores,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",448320,Luggage and leather goods stores,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",451,"Sporting goods, hobby, musical instrument, and book stores",1375,2012,2
8610000US03904,"ZIP 03904 (Kittery, ME)",4511,"Sporting goods, hobby, and musical instrument stores",1375,2012,2
8610000US03904,"ZIP 03904 (Kittery, ME)",45111,Sporting goods stores,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",451110,Sporting goods stores,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",45112,"Hobby, toy, and game stores",375,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",451120,"Hobby, toy, and game stores",375,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",452,General merchandise stores,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",4529,Other general merchandise stores,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",45299,All other general merchandise stores,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",452990,All other general merchandise stores,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",453,Miscellaneous store retailers,3000,2012,5
8610000US03904,"ZIP 03904 (Kittery, ME)",4531,Florists,125,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",45311,Florists,125,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",453110,Florists,125,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",4532,"Office supplies, stationery, and gift stores",1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",45321,Office supplies and stationery stores,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",453210,Office supplies and stationery stores,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",4533,Used merchandise stores,750,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",45331,Used merchandise stores,750,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",453310,Used merchandise stores,750,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",4539,Other miscellaneous store retailers,1125,2012,2
8610000US03904,"ZIP 03904 (Kittery, ME)",45399,All other miscellaneous store retailers,1125,2012,2
8610000US03904,"ZIP 03904 (Kittery, ME)",453998,All other miscellaneous store retailers (except tobacco stores),1125,2012,2
8610000US03904,"ZIP 03904 (Kittery, ME)",454,Nonstore retailers,2125,2012,3
8610000US03904,"ZIP 03904 (Kittery, ME)",4543,Direct selling establishments,2125,2012,3
8610000US03904,"ZIP 03904 (Kittery, ME)",45431,Fuel dealers,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",454310,Fuel dealers,1000,2012,1
8610000US03904,"ZIP 03904 (Kittery, ME)",45439,Other direct selling establishments,1125,2012,2
8610000US03904,"ZIP 03904 (Kittery, ME)",454390,Other direct selling establishments,1125,2012,2
8610000US03905,"ZIP 03905 (Kittery Point, ME)",44-45,Retail trade,1000,2012,2
8610000US03905,"ZIP 03905 (Kittery Point, ME)",447,Gasoline stations,1000,2012,1
8610000US03905,"ZIP 03905 (Kittery Point, ME)",4471,Gasoline stations,1000,2012,1
8610000US03905,"ZIP 03905 (Kittery Point, ME)",44719,Other gasoline stations,1000,2012,1
8610000US03905,"ZIP 03905 (Kittery Point, ME)",447190,Other gasoline stations,1000,2012,1
8610000US03905,"ZIP 03905 (Kittery Point, ME)",454,Nonstore retailers,0,2012,1
8610000US03905,"ZIP 03905 (Kittery Point, ME)",4541,Electronic shopping and mail-order houses,0,2012,1
8610000US03905,"ZIP 03905 (Kittery Point, ME)",45411,Electronic shopping and mail-order houses,0,2012,1
8610000US03905,"ZIP 03905 (Kittery Point, ME)",454111,Electronic shopping,0,2012,1
8610000US03906,"ZIP 03906 (North Berwick, ME)",44-45,Retail trade,2875,2012,6
8610000US03906,"ZIP 03906 (North Berwick, ME)",444,Building material and garden equipment and supplies dealers,0,2012,1
8610000US03906,"ZIP 03906 (North Berwick, ME)",4441,Building material and supplies dealers,0,2012,1
8610000US03906,"ZIP 03906 (North Berwick, ME)",44419,Other building material dealers,0,2012,1
8610000US03906,"ZIP 03906 (North Berwick, ME)",444190,Other building material dealers,0,2012,1
8610000US03906,"ZIP 03906 (North Berwick, ME)",445,Food and beverage stores,750,2012,1
8610000US03906,"ZIP 03906 (North Berwick, ME)",4451,Grocery stores,750,2012,1
8610000US03906,"ZIP 03906 (North Berwick, ME)",44512,Convenience stores,750,2012,1
8610000US03906,"ZIP 03906 (North Berwick, ME)",445120,Convenience stores,750,2012,1
8610000US03906,"ZIP 03906 (North Berwick, ME)",447,Gasoline stations,2000,2012,2
8610000US03906,"ZIP 03906 (North Berwick, ME)",4471,Gasoline stations,2000,2012,2
8610000US03906,"ZIP 03906 (North Berwick, ME)",44711,Gasoline stations with convenience stores,2000,2012,2
8610000US03906,"ZIP 03906 (North Berwick, ME)",447110,Gasoline stations with convenience stores,2000,2012,2
8610000US03906,"ZIP 03906 (North Berwick, ME)",454,Nonstore retailers,125,2012,2
8610000US03906,"ZIP 03906 (North Berwick, ME)",4541,Electronic shopping and mail-order houses,125,2012,1
8610000US03906,"ZIP 03906 (North Berwick, ME)",45411,Electronic shopping and mail-order houses,125,2012,1
8610000US03906,"ZIP 03906 (North Berwick, ME)",454111,Electronic shopping,125,2012,1
8610000US03906,"ZIP 03906 (North Berwick, ME)",4543,Direct selling establishments,0,2012,1
8610000US03906,"ZIP 03906 (North Berwick, ME)",45431,Fuel dealers,0,2012,1
8610000US03906,"ZIP 03906 (North Berwick, ME)",454310,Fuel dealers,0,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",44-45,Retail trade,9875,2012,38
8610000US03907,"ZIP 03907 (Ogunquit, ME)",443,Electronics and appliance stores,125,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",4431,Electronics and appliance stores,125,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",44314,Electronics and appliance stores,125,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",443142,Electronics stores,125,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",445,Food and beverage stores,2000,2012,4
8610000US03907,"ZIP 03907 (Ogunquit, ME)",4451,Grocery stores,2000,2012,2
8610000US03907,"ZIP 03907 (Ogunquit, ME)",44511,Supermarkets and other grocery (except convenience) stores,1000,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",445110,Supermarkets and other grocery (except convenience) stores,1000,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",44512,Convenience stores,1000,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",445120,Convenience stores,1000,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",4452,Specialty food stores,0,2012,2
8610000US03907,"ZIP 03907 (Ogunquit, ME)",44521,Meat markets,0,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",445210,Meat markets,0,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",44529,Other specialty food stores,0,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",445292,Confectionery and nut stores,0,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",446,Health and personal care stores,0,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",4461,Health and personal care stores,0,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",44611,Pharmacies and drug stores,0,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",446110,Pharmacies and drug stores,0,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",448,Clothing and clothing accessories stores,2625,2012,11
8610000US03907,"ZIP 03907 (Ogunquit, ME)",4481,Clothing stores,1875,2012,8
8610000US03907,"ZIP 03907 (Ogunquit, ME)",44812,Women's clothing stores,125,2012,3
8610000US03907,"ZIP 03907 (Ogunquit, ME)",448120,Women's clothing stores,125,2012,3
8610000US03907,"ZIP 03907 (Ogunquit, ME)",44814,Family clothing stores,1750,2012,5
8610000US03907,"ZIP 03907 (Ogunquit, ME)",448140,Family clothing stores,1750,2012,5
8610000US03907,"ZIP 03907 (Ogunquit, ME)",4483,"Jewelry, luggage, and leather goods stores",750,2012,3
8610000US03907,"ZIP 03907 (Ogunquit, ME)",44831,Jewelry stores,750,2012,3
8610000US03907,"ZIP 03907 (Ogunquit, ME)",448310,Jewelry stores,750,2012,3
8610000US03907,"ZIP 03907 (Ogunquit, ME)",451,"Sporting goods, hobby, musical instrument, and book stores",1000,2012,3
8610000US03907,"ZIP 03907 (Ogunquit, ME)",4511,"Sporting goods, hobby, and musical instrument stores",1000,2012,3
8610000US03907,"ZIP 03907 (Ogunquit, ME)",45111,Sporting goods stores,1000,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",451110,Sporting goods stores,1000,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",45112,"Hobby, toy, and game stores",0,2012,2
8610000US03907,"ZIP 03907 (Ogunquit, ME)",451120,"Hobby, toy, and game stores",0,2012,2
8610000US03907,"ZIP 03907 (Ogunquit, ME)",452,General merchandise stores,0,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",4529,Other general merchandise stores,0,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",45299,All other general merchandise stores,0,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",452990,All other general merchandise stores,0,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",453,Miscellaneous store retailers,4125,2012,17
8610000US03907,"ZIP 03907 (Ogunquit, ME)",4531,Florists,125,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",45311,Florists,125,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",453110,Florists,125,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",4532,"Office supplies, stationery, and gift stores",3625,2012,10
8610000US03907,"ZIP 03907 (Ogunquit, ME)",45322,"Gift, novelty, and souvenir stores",3625,2012,10
8610000US03907,"ZIP 03907 (Ogunquit, ME)",453220,"Gift, novelty, and souvenir stores",3625,2012,10
8610000US03907,"ZIP 03907 (Ogunquit, ME)",4533,Used merchandise stores,375,2012,2
8610000US03907,"ZIP 03907 (Ogunquit, ME)",45331,Used merchandise stores,375,2012,2
8610000US03907,"ZIP 03907 (Ogunquit, ME)",453310,Used merchandise stores,375,2012,2
8610000US03907,"ZIP 03907 (Ogunquit, ME)",4539,Other miscellaneous store retailers,0,2012,4
8610000US03907,"ZIP 03907 (Ogunquit, ME)",45392,Art dealers,0,2012,3
8610000US03907,"ZIP 03907 (Ogunquit, ME)",453920,Art dealers,0,2012,3
8610000US03907,"ZIP 03907 (Ogunquit, ME)",45399,All other miscellaneous store retailers,0,2012,1
8610000US03907,"ZIP 03907 (Ogunquit, ME)",453998,All other miscellaneous store retailers (except tobacco stores),0,2012,1
8610000US03908,"ZIP 03908 (South Berwick, ME)",44-45,Retail trade,7125,2012,12
8610000US03908,"ZIP 03908 (South Berwick, ME)",441,Motor vehicle and parts dealers,2000,2012,2
8610000US03908,"ZIP 03908 (South Berwick, ME)",4411,Automobile dealers,2000,2012,2
8610000US03908,"ZIP 03908 (South Berwick, ME)",44112,Used car dealers,2000,2012,2
8610000US03908,"ZIP 03908 (South Berwick, ME)",441120,Used car dealers,2000,2012,2
8610000US03908,"ZIP 03908 (South Berwick, ME)",442,Furniture and home furnishings stores,750,2012,1
8610000US03908,"ZIP 03908 (South Berwick, ME)",4421,Furniture stores,750,2012,1
8610000US03908,"ZIP 03908 (South Berwick, ME)",44211,Furniture stores,750,2012,1
8610000US03908,"ZIP 03908 (South Berwick, ME)",442110,Furniture stores,750,2012,1
8610000US03908,"ZIP 03908 (South Berwick, ME)",445,Food and beverage stores,1375,2012,2
8610000US03908,"ZIP 03908 (South Berwick, ME)",4451,Grocery stores,1375,2012,2
